code,problem_id,group_id,user_id
"入力された文字列をAとする
Bの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,hoshitaro32
"入力された文字列の文字列をAとする
整数、Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,lisa_06
"入力された文字列の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,miyu777
"入力された文字列の文字列をAとする
整数、Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,prprpr
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,mai0526
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,giraffe09
"入力された文字列の文字列を整数とする
整数の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,koyuki
"入力された文字列をAとする
整数、Bの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,maple13
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,Kunitomo
"入力された文字列を整数とする
整数の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,tom99
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,guoguo
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,kurumi048
"入力された文字列の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,nabenabe0927
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,honoka46
"入力された文字列の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,mai0321
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,Lemon_1127
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,wonka3065
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,Hui0946
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,maih120615
"入力された文字列をAとする
空文字列をAとする
0からBの長さ未満までの数列を順にAとして、繰り返す
BのC番目の文字列をAとする
AのB番目の全てが英小文字のとき、
BのC番目を英大文字に変換した文字列をAとする
BのC番目を英小文字に変換した文字列をAとする
AをBだけ増加させる
Aを出力する
",ITP1_8_A,groupA,kurumin212
"入力された文字列をAとする
Bの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,okrn_cindy
"入力された文字列の文字列をAとする
整数、Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,yukka_rinrin
"入力された文字列をAとする
Bの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,ayk_rb_1103
"入力された文字列をAとする
空文字列をAとする
0からBの長さ未満までの数列を順にAとして、繰り返す
BのC番目の文字列をAとする
AのB番目の全てが英小文字のとき、
BのC番目を英大文字に変換した文字列をAとする
BのC番目を英小文字に変換した文字列をAとする
AをBだけ増加させる
Aを出力する
",ITP1_8_A,groupA,momokai
"入力された文字列の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,kazari
"入力された文字列を整数とする
整数の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,Haru157
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,aoaoaoi
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,kori21
"入力された文字列の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,blackpinky
"入力された文字列をAとする
空文字列をAとする
0からBの長さ未満までの数列を順にAとして、繰り返す
BのC番目の文字列をAとする
AのB番目の全てが英小文字のとき、
BのC番目を英大文字に変換した文字列をAとする
BのC番目を英小文字に変換した文字列をAとする
AをBだけ増加させる
Aを出力する
",ITP1_8_A,groupA,arashi99
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,water0914
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,m1916075_
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,akpinee
"入力された文字列をAとする
整数、Bの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,umnkit0922
"入力された文字列をAとする
空文字列をAとする
Bを順にAとして、繰り返す
Aの全てが英大文字のとき、
AをBを英小文字に変換した文字列だけ増加させる
AをBを英大文字に変換した文字列だけ増加させる
AをBだけ増加させる
Aを出力する
",ITP1_8_A,groupA,ayame_1001
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,KA1NA0913
"入力された文字列の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,blues11
"入力された文字列の文字列をAとする
整数、Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,stk95
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,kkk2m
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,Kureha
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,rt56
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,ltwx4649
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,horichan
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,Shion20
"入力された文字列をAとする
整数、Aの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,s_68
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,yuyu268
"入力された文字列をAとする
整数、Bの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,kana0409
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,shoko_a_
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,dice37
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,ucacao33
"入力された文字列をAとする
整数、Bの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,Shiori_Y
"入力された文字列の英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,asdfghqwerty
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,_gm49
"入力された文字列をAとする
Bの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,su1424zu
"入力された文字列の文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,harapeco
"入力された文字列をAとする
Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,gon35
"入力された文字列をAとする
整数、Aの英大小文字を交換した文字列をAとする
Aを出力する
",ITP1_8_A,groupA,slow1224
"入力された文字列をAとする
整数、Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,hamuhamu12
"入力された文字列をAとする
整数、Aの英大小文字を交換した文字列を出力する
",ITP1_8_A,groupA,ss10225_
